Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 CWEN,RF,20,20,0,11,0.5366336633663367,100,-1,0,-1,0.7313432835820896
 CWEN,SVM,0,0,linear,0,0.6079207920792079,100,0.5,0,-1,0.9701492537313433
 CWEN,KNN,0,0,canberra,0,0.5148514851485149,100,-1,0,7,0.5522388059701493
 CWEN,ZR,0,0,0,0,0,100,-1,0,-1,0.9701492537313433
 ABR,RF,10,50,0,11,0.45064516129032256,10,-1,0,-1,0.7
 ABR,SVM,0,0,poly,0,0.4635483870967742,10,5,3,-1,0.6
 ABR,KNN,0,0,euclidean,0,0.3903225806451613,10,-1,0,7,0.4
 ABR,ZR,0,0,0,0,0,10,-1,0,-1,0.6
 ABR,RF,10,30,0,11,0.41794453507340945,20,-1,0,-1,0.5
 ABR,SVM,0,0,rbf,0,0.4257748776508972,20,0.5,0,-1,0.4
 ABR,KNN,0,0,chebyshev,0,0.3699836867862969,20,-1,0,3,0.35
 ABR,ZR,0,0,0,0,0,20,-1,0,-1,0.0
 ABR,RF,10,50,0,11,0.46523887973640854,30,-1,0,-1,0.5
 ABR,SVM,0,0,linear,0,0.48039538714991764,30,0.5,0,-1,0.2
 ABR,KNN,0,0,euclidean,0,0.428665568369028,30,-1,0,9,0.43333333333333335
 ABR,ZR,0,0,0,0,0,30,-1,0,-1,0.2
 ABR,RF,30,40,0,11,0.482,40,-1,0,-1,0.9
 ABR,SVM,0,0,poly,0,0.49066666666666664,40,1,3,-1,0.9
 ABR,KNN,0,0,chebyshev,0,0.4663333333333333,40,-1,0,3,0.4
 ABR,ZR,0,0,0,0,0,40,-1,0,-1,1.0
 ABR,RF,50,10,0,11,0.4745362563237774,50,-1,0,-1,0.66
 ABR,SVM,0,0,linear,0,0.5021922428330523,50,0.5,0,-1,0.66
 ABR,KNN,0,0,chebyshev,0,0.4475548060708263,50,-1,0,9,0.4
 ABR,ZR,0,0,0,0,0,50,-1,0,-1,0.66
 ABR,RF,40,20,0,11,0.5114139693356048,60,-1,0,-1,0.4666666666666667
 ABR,SVM,0,0,rbf,0,0.5240204429301534,60,0.5,0,-1,0.45
 ABR,KNN,0,0,euclidean,0,0.4940374787052811,60,-1,0,3,0.3333333333333333
 ABR,ZR,0,0,0,0,0,60,-1,0,-1,0.45
 ABR,RF,10,30,0,11,0.5086206896551724,70,-1,0,-1,0.6
 ABR,SVM,0,0,linear,0,0.5451724137931034,70,0.5,0,-1,0.6571428571428571
 ABR,KNN,0,0,chebyshev,0,0.51,70,-1,0,3,0.38571428571428573
 ABR,ZR,0,0,0,0,0,70,-1,0,-1,0.6571428571428571
 ABR,RF,50,30,0,11,0.5040139616055846,80,-1,0,-1,0.7125
 ABR,SVM,0,0,linear,0,0.5301919720767888,80,5,0,-1,0.7625
 ABR,KNN,0,0,canberra,0,0.5008726003490401,80,-1,0,11,0.4875
 ABR,ZR,0,0,0,0,0,80,-1,0,-1,0.7625
 ABR,RF,20,40,0,11,0.5135802469135803,90,-1,0,-1,0.9
 ABR,SVM,0,0,linear,0,0.5315696649029983,90,0.5,0,-1,0.9888888888888889
 ABR,KNN,0,0,euclidean,0,0.5305114638447972,90,-1,0,9,0.9444444444444444
 ABR,ZR,0,0,0,0,0,90,-1,0,-1,0.9888888888888889
 ABR,RF,30,50,0,11,0.5153571428571428,100,-1,0,-1,0.83
 ABR,SVM,0,0,poly,0,0.5092857142857142,100,0.5,3,-1,0.96
 ABR,KNN,0,0,chebyshev,0,0.5467857142857143,100,-1,0,7,0.84
 ABR,ZR,0,0,0,0,0,100,-1,0,-1,1.0
 INXN,RF,20,50,0,11,0.6023880597014926,10,-1,0,-1,0.7
 INXN,SVM,0,0,linear,0,0.6358208955223881,10,0.5,0,-1,0.7
 INXN,KNN,0,0,euclidean,0,0.5773134328358209,10,-1,0,11,0.7
 INXN,ZR,0,0,0,0,0,10,-1,0,-1,0.7
 INXN,RF,10,30,0,11,0.39146341463414636,20,-1,0,-1,0.45
 INXN,SVM,0,0,rbf,0,0.39207317073170733,20,10,0,-1,0.45
 INXN,KNN,0,0,euclidean,0,0.401219512195122,20,-1,0,11,0.5
 INXN,ZR,0,0,0,0,0,20,-1,0,-1,0.2
 INXN,RF,40,10,0,11,0.42732919254658386,30,-1,0,-1,0.8333333333333334
 INXN,SVM,0,0,rbf,0,0.4540372670807453,30,1,0,-1,0.9
 INXN,KNN,0,0,euclidean,0,0.40993788819875776,30,-1,0,3,0.3333333333333333
 INXN,ZR,0,0,0,0,0,30,-1,0,-1,0.9333333333333333
 INXN,RF,10,20,0,11,0.4692063492063492,40,-1,0,-1,0.825
 INXN,SVM,0,0,rbf,0,0.49777777777777776,40,0.5,0,-1,0.9
 INXN,KNN,0,0,chebyshev,0,0.4546031746031746,40,-1,0,3,0.475
 INXN,ZR,0,0,0,0,0,40,-1,0,-1,0.9
 INXN,RF,10,50,0,11,0.5279220779220779,50,-1,0,-1,0.64
 INXN,SVM,0,0,rbf,0,0.5194805194805194,50,0.5,0,-1,0.64
